# snapshot: grenderRouter, сэмплер замера RQ-03, 2026-08-05T22:37:31Z
# command: scripts/probe-rq03.sh --collect

# t	phase	sta_if	assoc_ssid	ap_up	ap_clients	ap_macs	ap_conn_time	net_up	net_ipv4	net_gw	net_uptime
266.54	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.60	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.65	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.70	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.75	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.80	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.85	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.90	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
266.95	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	78	true	10.84.92.1	10.84.92.31	186
267.01	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.06	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.11	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.16	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.21	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.26	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.31	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.36	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.41	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.46	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.51	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.57	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.62	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.68	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.73	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.78	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.83	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.88	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.93	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	79	true	10.84.92.1	10.84.92.31	187
267.98	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.03	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.08	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.14	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.19	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.24	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.29	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.34	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.40	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.45	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.50	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.55	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.60	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.65	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.71	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.76	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.81	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.86	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.91	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	188
268.96	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	80	true	10.84.92.1	10.84.92.31	189
269.01	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.07	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.13	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.19	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.24	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.29	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.34	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.39	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.44	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.49	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.54	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.59	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.64	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.70	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.76	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.81	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.86	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.91	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	189
269.96	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	81	true	10.84.92.1	10.84.92.31	190
270.01	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.06	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.11	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.16	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.21	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.26	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.32	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.37	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.42	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.47	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.52	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.57	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.63	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.68	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.73	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.79	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.84	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.89	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.94	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	82	true	10.84.92.1	10.84.92.31	190
270.99	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.04	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.10	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.15	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.20	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.25	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.30	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.35	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.40	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.45	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.50	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.56	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.61	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.66	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.71	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.76	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.82	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.87	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.92	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	191
271.97	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	83	true	10.84.92.1	10.84.92.31	192
272.02	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.07	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.12	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.18	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.23	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.28	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.33	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.38	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.43	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.48	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.53	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.58	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.63	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.68	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.73	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.79	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.84	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.90	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
272.95	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	84	true	10.84.92.1	10.84.92.31	192
273.00	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.05	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.10	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.16	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.21	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.26	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.31	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.36	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.41	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.46	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.51	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.56	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.61	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.67	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.72	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.77	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.82	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.87	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.94	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	85	true	10.84.92.1	10.84.92.31	193
273.99	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.04	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.09	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.14	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.19	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.25	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.30	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.35	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.40	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.45	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.50	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.55	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.61	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.66	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.71	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.76	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.81	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.86	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.91	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	194
274.98	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	86	true	10.84.92.1	10.84.92.31	195
275.03	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	87	true	10.84.92.1	10.84.92.31	195
275.08	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	87	true	10.84.92.1	10.84.92.31	195
275.13	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	87	true	10.84.92.1	10.84.92.31	195
